Unnamed: 0.1,Unnamed: 0,price,title,year,mileage,transmission,body_type,drive_type,color,engine_capacity,engine_power,fuel_type,travel_distance,price_scaled,year_scaled,mileage_scaled,engine_capacity_scaled,engine_power_scaled,travel_distance_scaled
122736,124600,3999000,Mercedes-Benz GL-Класс 350 CDI BlueTEC II (X166),2014,148652,автомат,внедорожник 5 дв.,полный,белый,3.0,249.0,Дизель,0,-0.1910891992170183,0.561062174106597,0.6329163312482992,-0.8359956414597183,-0.6733575001480016,-0.0096796395548317
142846,145400,1300000,Nissan Terrano III (D10),2017,93000,автомат,внедорожник 5 дв.,полный,серебристый,2.0,143.0,Бензин,0,0.1917022913895678,0.9100974131817472,-0.2695554062257249,0.3626703065800081,0.1641679182184115,-0.0096796395548317
109883,111286,1980000,Infiniti M25 IV,2012,148000,автомат,седан,задний,белый,2.5,222.0,Бензин,0,-0.6261337839334308,0.3283720147231634,0.2683696000871723,-1.368736062810708,-1.2918378090955067,-0.0096796395548317
98244,99360,975000,Ford Mondeo IV Рестайлинг,2011,204533,робот,седан,передний,белый,2.0,200.0,Бензин,0,-0.3489536654320685,0.0956818553397299,-0.2630114804027335,-1.102365852135213,-0.982597654621754,-0.0096796395548317
158382,161770,5650000,BMW X5 30d IV (G05/G18),2019,126197,автомат,внедорожник 5 дв.,полный,серый,3.0,249.0,Дизель,0,-0.5200361309185553,1.1427875725651808,0.0248497374938844,-0.8359956414597183,-1.0985627125494113,-0.0096796395548317
184519,189831,1949000,Changan Lamore,2023,11511,робот,седан,передний,белый,1.5,166.0,Бензин,0,1.2747824992497554,1.6081678913320478,-1.4940383570114315,0.3626703065800081,1.697483684150768,-0.0096796395548317
159088,162501,6950000,BMW X5 30d IV (G05/G18),2019,159000,автомат,внедорожник 5 дв.,полный,белый,3.0,265.0,Дизель,0,1.2792032347920417,1.1427875725651808,-1.2171730800468894,0.7622256225932501,0.0610878667271606,-0.0096796395548317
10823,10873,1250000,Mitsubishi Pajero II,1996,270000,автомат,внедорожник 3 дв.,полный,белый,2.8,125.0,Дизель,0,-0.7278107014060198,-1.6494943400360214,0.393973640815355,0.3626703065800081,0.3574430147645068,-0.0096796395548317
154990,158162,2950000,Subaru Forester V,2019,94000,вариатор,внедорожник 5 дв.,полный,синий,2.5,185.0,Бензин,0,-0.074532085909093,1.026442492873464,-0.6092674025012368,-0.9691807467974658,-0.0291071783276838,-0.0096796395548317
75485,76116,1249000,Mitsubishi Pajero IV,2008,218600,автомат,внедорожник 5 дв.,полный,серый,3.2,165.0,Дизель,0,-0.4935117176648363,-0.2533533837354204,-0.5466888768715372,-0.3032552201087288,-0.7764375516392524,-0.0096796395548317
137417,139773,1480000,Audi A1 Sportback I (8X) Рестайлинг,2016,112000,робот,хэтчбек 5 дв.,передний,чёрный,1.4,125.0,Бензин,0,-0.4050970068191068,0.7937523334900305,-0.7433642431363072,0.6290405172555031,-0.4800824036019062,-0.0096796395548317
87890,88728,790000,Kia Ceed I,2009,200000,механика,универсал 5 дв.,передний,чёрный,1.6,122.0,Бензин,0,-0.3387864157583638,-0.0206632243519868,0.7612112485785589,0.3626703065800081,0.7568782142931039,-0.0096796395548317
50950,51302,350000,Hyundai Getz I,2004,225000,механика,хэтчбек 5 дв.,передний,серебристый,1.3,82.0,Бензин,0,-0.6261337839334308,-0.7187337025022874,1.3574862601464632,0.6290405172555031,-0.0033371654548711,-0.0096796395548317
78676,79409,369900,Hyundai Accent ТагАЗ II,2008,190000,механика,седан,передний,чёрный,1.5,102.0,Бензин,0,-0.6416063583314334,-0.2533533837354204,-0.2069768805960254,0.6290405172555031,-0.0033371654548711,-0.0096796395548317
71901,72492,1450000,Nissan Navara (Frontier) III (D40),2007,350000,автомат,пикап двойная кабина,полный,чёрный,2.5,174.0,Дизель,0,-0.6548685649582929,-0.3696984634271371,1.0892925788763224,-0.0368850094332338,-1.0341376803673796,-0.0096796395548317
174620,179074,6500000,Porsche Macan S I Рестайлинг 2,2022,30000,робот,внедорожник 5 дв.,полный,белый,2.9,380.0,Бензин,0,1.0006968956279936,1.3754777319486142,-1.542965824264481,-0.3032552201087288,0.9372683044027929,-0.0096796395548317
65182,65670,1100000,Hyundai Tucson I,2006,163000,автомат,внедорожник 5 дв.,полный,зелёный,2.7,173.0,Бензин,0,0.1695986136781355,-0.4860435431188539,2.2514651977136,0.6290405172555031,0.2285929504004433,-0.0096796395548317
148884,151722,1650000,Ford Kuga II Рестайлинг,2018,145384,автомат,внедорожник 5 дв.,передний,серый,2.5,150.0,Бензин,0,1.02147435267674,1.026442492873464,-1.1250932494774744,0.3626703065800081,0.3445580083281005,-0.0096796395548317
161850,165462,7777000,BMW 8 серии Gran Coupe 840i xDrive II (G14/G15/G16),2020,21047,автомат,седан,полный,чёрный,3.0,340.0,Бензин,0,0.1673882459069922,1.2591326522568975,-1.1840958593569055,0.3626703065800081,1.697483684150768,-0.0096796395548317
149421,152285,2495000,Toyota C-HR I,2018,56724,вариатор,внедорожник 5 дв.,передний,синий,2.0,148.0,Бензин,0,-0.4493043622419716,1.026442492873464,-1.1304571231028773,0.6290405172555031,-0.2868073070558109,-0.0096796395548317
54614,55007,530000,"Toyota Corolla IX (E120, E130) Рестайлинг",2005,274000,механика,седан,передний,серебристый,1.6,110.0,Бензин,0,-0.7499143791174522,-0.6023886228105706,0.6423031100927541,-0.8359956414597183,-1.1758727511678495,-0.0096796395548317
94698,95668,3250000,Toyota Land Cruiser Prado 150 Series,2010,141000,автомат,внедорожник 5 дв.,полный,белый,2.7,163.0,Бензин,0,-0.1221699321127721,0.0956818553397299,0.3919890075739559,1.028595833268745,0.073972873163567,-0.0096796395548317
30828,31004,155000,Lada (ВАЗ) 2121 (4x4) I Рестайлинг,2001,230000,механика,внедорожник 3 дв.,полный,пурпурный,1.7,79.0,Бензин,0,-0.581926428510566,-1.0677689415774376,0.6423031100927541,-0.7028105361219711,-0.544507435783938,-0.0096796395548317
18742,18833,385000,Toyota Raum I,1998,300000,автомат,компактвэн,передний,серебристый,1.5,94.0,Бензин,0,-0.5156153953762688,-1.416804180652588,0.6244235313414114,-0.3032552201087288,-0.4800824036019062,-0.0096796395548317
16309,16386,285000,Volkswagen Golf III,1997,359690,механика,хэтчбек 5 дв.,передний,красный,1.8,75.0,Бензин,0,-0.517825763147412,-1.416804180652588,2.171007093332557,-0.0368850094332338,-0.4156573714198744,-0.0096796395548317
76189,76861,1750000,Mazda 6 II (GH),2008,38000,механика,лифтбек,передний,синий,2.5,170.0,Бензин,0,-0.3829933291076744,-0.2533533837354204,-0.0639402505852835,-0.9691807467974658,-0.8150925709484715,-0.0096796395548317
41311,41579,599000,BMW 3 серии 325xi IV (E46) Рестайлинг,2003,230000,автомат,универсал 5 дв.,полный,серебристый,2.5,192.0,Бензин,0,-0.6703411393562956,-0.8350787821940041,1.0892925788763224,1.028595833268745,-0.2868073070558109,-0.0096796395548317
10439,10487,440000,Toyota Ipsum I (M10),1996,500000,автомат,компактвэн,передний,зелёный,2.0,135.0,Бензин,0,-0.7454936435751657,-1.6494943400360214,0.2034488496410469,-0.7028105361219711,-1.2016427640406622,-0.0096796395548317
185615,190966,3199000,Geely Monjaro I,2023,27654,автомат,внедорожник 5 дв.,полный,белый,2.0,238.0,Бензин,0,0.9874346890011342,1.6081678913320478,-1.5921972443563033,1.028595833268745,0.2285929504004433,-0.0096796395548317
23722,23857,180000,Chrysler Voyager III,2000,220000,автомат,минивэн,передний,серый,3.0,150.0,Бензин,0,-0.573084957425993,-1.1841140212691543,-0.4304716149878095,0.7622256225932501,0.2672479697096623,-0.0096796395548317
35263,35478,120000,Lada (ВАЗ) 2111,2002,189000,механика,универсал 5 дв.,передний,серебристый,1.5,79.0,Бензин,0,-0.4714080399534039,-0.9514238618857208,-0.6986652962579504,0.0963000959045131,-0.9181726224397224,-0.0096796395548317
29882,30054,180000,Nissan Liberty,2001,200000,вариатор,компактвэн,передний,серый,2.0,147.0,Бензин,0,-0.683603345983155,-1.0677689415774376,0.7116669358585882,-0.8359956414597183,-0.905287616003316,-0.0096796395548317
198919,206387,600000,Mitsubishi i-MiEV,2012,75000,none,хэтчбек 5 дв.,задний,белый,0.0,67.0,Электро,130,,,,,,
166037,169951,1235000,Lada (ВАЗ) Vesta I,2020,130000,механика,седан,передний,белый,1.6,106.0,Бензин,0,1.0316420444239989,1.2591326522568975,-1.0805552188078795,1.028595833268745,2.7669392183724955,-0.0096796395548317
41881,42152,1999999,Lexus GX 470 I,2003,222000,автомат,внедорожник 5 дв.,полный,золотистый,4.7,235.0,Бензин,0,-0.1619565519933504,-0.8350787821940041,-0.4821078384216873,0.2294852012422606,-0.1579572426917473,-0.0096796395548317
26225,26370,800000,Toyota RAV4 II (XA20),2000,321210,автомат,внедорожник 5 дв.,полный,белый,2.0,152.0,Бензин,0,-0.6747618748985821,-1.1841140212691543,1.0892925788763224,-0.5696254307842236,-0.2868073070558109,-0.0096796395548317
7674,7709,400000,Toyota Corolla VII (E100),1994,250000,автомат,универсал 5 дв.,передний,белый,1.5,75.0,Бензин,0,-0.5929782673662821,-1.7658394197277385,1.849174675808388,0.0963000959045131,0.6795681756746658,-0.0096796395548317
42564,42836,200000,Chrysler Sebring II Рестайлинг,2003,260000,автомат,купе,передний,серый,2.4,147.0,Бензин,0,-0.4329476407355116,-0.8350787821940041,0.3741094288226132,-0.3032552201087288,-0.18372725556456,-0.0096796395548317
135491,137822,2300000,Kia Carnival III,2016,120000,автомат,минивэн,передний,белый,2.2,202.0,Дизель,0,-0.4382525233862554,0.7937523334900305,0.1081685744751415,-0.8359956414597183,-0.6347024808387826,-0.0096796395548317
150388,153290,6650000,Toyota Land Cruiser 200 Series Рестайлинг 2,2018,100305,автомат,внедорожник 5 дв.,полный,чёрный,4.5,249.0,Дизель,0,-0.1933437743435844,1.026442492873464,-0.9467444514328308,-0.8359956414597183,-0.8022075645120651,-0.0096796395548317
112206,113730,2300000,Lexus IS 250 III,2013,120078,автомат,седан,задний,чёрный,2.5,208.0,Бензин,0,0.1474949359667031,0.3283720147231634,0.4635073225793268,1.8277064652952295,0.9888083301484184,-0.0096796395548317
86703,87537,474000,Chevrolet Lacetti I,2009,242000,механика,универсал 5 дв.,передний,серебристый,1.6,109.0,Бензин,0,-0.4050970068191068,-0.0206632243519868,0.2310727988118714,0.6290405172555031,0.1641679182184115,-0.0096796395548317
163915,167692,3097000,Kia Sorento IV,2020,47450,автомат,внедорожник 5 дв.,передний,белый,2.5,179.0,Бензин,0,2.755728905915726,1.2591326522568975,-1.2350526587982322,1.028595833268745,2.1613439158613965,-0.0096796395548317
8608,8648,230000,Mitsubishi Carisma I,1995,392000,механика,лифтбек,передний,белый,1.8,116.0,Бензин,0,-0.692444817067728,-1.7658394197277385,1.7958845913400112,-0.9691807467974658,-0.9310576288761286,-0.0096796395548317
6755,6790,50000,Mitsubishi RVR I,1994,50000,автомат,компактвэн,полный,синий,2.0,88.0,Дизель,0,-0.7985424700826035,-1.882184499419455,-1.1009558181631618,-2.034661589499445,-1.84589308586098,-0.0096796395548317
7992,8032,950000,Toyota Land Cruiser 80 Series Рестайлинг,1995,450000,механика,внедорожник 5 дв.,полный,зелёный,4.2,135.0,Дизель,0,-0.6261337839334308,-1.7658394197277385,1.0892925788763224,1.29496604394424,0.4862930791285704,-0.0096796395548317
73414,74014,85000,Lada (ВАЗ) 2114,2007,230000,механика,хэтчбек 5 дв.,передний,серый,1.6,81.0,Бензин,0,-0.6180880452464693,-0.2533533837354204,0.5383333596536962,-0.8359956414597183,-0.8537475902576905,-0.0096796395548317
179365,184196,2785000,Hyundai Santa Fe IV Рестайлинг,2022,69359,робот,внедорожник 5 дв.,полный,серый,2.2,199.0,Дизель,0,0.1284857731348712,1.491822811640331,-1.5190965866314383,-0.9691807467974658,-0.32546232636503,-0.0096796395548317
175414,179886,3300009,Hyundai Palisade I,2022,25000,автомат,внедорожник 5 дв.,передний,белый,2.2,200.0,Дизель,0,1.8256061478186505,1.491822811640331,-1.3075185914774243,-0.0368850094332338,0.3832130276373195,-0.0096796395548317
145923,148534,365000,Lada (ВАЗ) Granta I,2017,210000,механика,седан,передний,белый,1.6,87.0,Бензин,0,-0.0956455188590532,0.9100974131817472,-0.7509630641056279,-1.368736062810708,-0.8022075645120651,-0.0096796395548317
98543,99663,2100000,Mercedes-Benz M-Класс 350 III (W166),2011,160000,автомат,внедорожник 5 дв.,полный,белый,3.5,306.0,Бензин,0,-0.1619565519933504,0.0956818553397299,-0.3142543531040818,-0.0368850094332338,0.3187879954552878,-0.0096796395548317
28677,28824,380000,Toyota Vitz I (P10),2000,177279,автомат,хэтчбек 3 дв.,передний,серебристый,1.0,70.0,Бензин,0,-0.6261337839334308,-1.0677689415774376,0.8075551167020393,-0.5696254307842236,-0.2868073070558109,-0.0096796395548317
171338,175551,2032000,Hyundai Sonata VIII (DN8),2021,34000,автомат,седан,передний,серый,1.6,183.0,Бензин,0,0.2801209808972855,1.3754777319486142,-1.4853667613170305,-0.3032552201087288,0.073972873163567,-0.0096796395548317
88166,89004,1050000,Toyota Prius II Рестайлинг (XW20),2009,171000,автомат,лифтбек,передний,серый,1.5,76.0,Гибрид,0,-0.4360421556151121,-0.0206632243519868,0.9646272160325852,0.2294852012422606,-0.0419921847640901,-0.0096796395548317
163595,167356,1665000,Renault Duster I Рестайлинг,2020,104800,механика,внедорожник 5 дв.,полный,серый,2.0,143.0,Бензин,0,1.0316420444239989,1.2591326522568975,-1.2886913950522605,-0.3032552201087288,0.9888083301484184,-0.0096796395548317
159401,162828,2300000,Subaru XV II,2019,110850,вариатор,внедорожник 5 дв.,полный,чёрный,2.0,150.0,Бензин,0,1.3631972100954848,1.1427875725651808,-1.2547201954247091,0.3626703065800081,0.3574430147645068,-0.0096796395548317
162693,166376,1837000,Renault Kaptur I Рестайлинг,2020,42888,вариатор,внедорожник 5 дв.,полный,серебристый,1.3,150.0,Бензин,0,0.266854795608438,1.2591326522568975,-1.181413922544204,-0.0368850094332338,0.3832130276373195,-0.0096796395548317
